trojkat mozna zbudowac w 48306 wierszach
2 92 89 77 trojkat jest ostrokatny, pole = 3150.85, obwod = 258
61609 94 37 84 trojkat jest rozwartokatny, pole = 1550.6, obwod = 215
61612 66 92 90 trojkat jest ostrokatny, pole = 2797.3, obwod = 248
61614 97 97 50 trojkat jest ostrokatny, pole = 2343.07, obwod = 244
61615 20 68 85 trojkat jest rozwartokatny, pole = 399.53, obwod = 173
61616 74 24 86 trojkat jest rozwartokatny, pole = 821.98, obwod = 184
61618 72 97 34 trojkat jest rozwartokatny, pole = 953.68, obwod = 203
61620 62 90 39 trojkat jest rozwartokatny, pole = 997.08, obwod = 191
61623 95 90 53 trojkat jest ostrokatny, pole = 2338.03, obwod = 238
61627 89 9 95 trojkat jest rozwartokatny, pole = 308.21, obwod = 193
61628 46 58 49 trojkat jest ostrokatny, pole = 1089.51, obwod = 153
61629 78 28 76 trojkat jest ostrokatny, pole = 1057.32, obwod = 182
61630 89 51 63 trojkat jest rozwartokatny, pole = 1570.59, obwod = 203
61632 10 74 67 trojkat jest rozwartokatny, pole = 251.1, obwod = 151
61633 62 73 59 trojkat jest ostrokatny, pole = 1759.61, obwod = 194
61634 97 33 92 trojkat jest ostrokatny, pole = 1517.57, obwod = 222
61636 44 49 40 trojkat jest ostrokatny, pole = 833.0, obwod = 133
61637 63 92 30 trojkat jest rozwartokatny, pole = 292.02, obwod = 185
61639 54 45 66 trojkat jest ostrokatny, pole = 1206.17, obwod = 165
61640 66 87 24 trojkat jest rozwartokatny, pole = 438.92, obwod = 177
61644 40 17 41 trojkat jest ostrokatny, pole = 336.0, obwod = 98
61646 67 34 89 trojkat jest rozwartokatny, pole = 986.69, obwod = 190
61648 87 83 8 trojkat jest rozwartokatny, pole = 294.12, obwod = 178
61650 18 87 93 trojkat jest rozwartokatny, pole = 759.85, obwod = 198
61653 57 54 19 trojkat jest ostrokatny, pole = 512.95, obwod = 130
61654 59 95 43 trojkat jest rozwartokatny, pole = 869.36, obwod = 197
61655 28 69 80 trojkat jest rozwartokatny, pole = 942.05, obwod = 177
61657 79 88 71 trojkat jest ostrokatny, pole = 2661.37, obwod = 238
61658 64 65 77 trojkat jest ostrokatny, pole = 1992.18, obwod = 206
61660 51 57 35 trojkat jest ostrokatny, pole = 880.77, obwod = 143
61662 49 75 62 trojkat jest ostrokatny, pole = 1511.07, obwod = 186
61665 84 85 80 trojkat jest ostrokatny, pole = 2977.08, obwod = 249
61666 8 7 10 trojkat jest ostrokatny, pole = 27.81, obwod = 25
61667 99 83 18 trojkat jest rozwartokatny, pole = 373.36, obwod = 200
61669 50 85 62 trojkat jest rozwartokatny, pole = 1534.27, obwod = 197
61675 96 59 40 trojkat jest rozwartokatny, pole = 569.0, obwod = 195
61678 95 62 78 trojkat jest ostrokatny, pole = 2407.44, obwod = 235
61680 40 20 33 trojkat jest rozwartokatny, pole = 328.83, obwod = 93
61684 76 99 90 trojkat jest ostrokatny, pole = 3264.74, obwod = 265
61685 19 53 39 trojkat jest rozwartokatny, pole = 289.07, obwod = 111
61687 97 84 29 trojkat jest rozwartokatny, pole = 1157.86, obwod = 210
61689 54 49 54 trojkat jest ostrokatny, pole = 1178.99, obwod = 157
61690 55 70 77 trojkat jest ostrokatny, pole = 1859.2, obwod = 202
61693 87 63 90 trojkat jest ostrokatny, pole = 2602.23, obwod = 240
61695 52 44 58 trojkat jest ostrokatny, pole = 1098.62, obwod = 154
61697 87 76 45 trojkat jest ostrokatny, pole = 1709.02, obwod = 208
61698 56 67 62 trojkat jest ostrokatny, pole = 1620.46, obwod = 185
61699 91 97 15 trojkat jest rozwartokatny, pole = 644.08, obwod = 203
61700 62 90 36 trojkat jest rozwartokatny, pole = 835.38, obwod = 188
61702 59 59 8 trojkat jest ostrokatny, pole = 235.46, obwod = 126
61703 61 62 59 trojkat jest ostrokatny, pole = 1591.68, obwod = 182
61706 99 99 87 trojkat jest ostrokatny, pole = 3868.51, obwod = 285
61707 59 36 71 trojkat jest rozwartokatny, pole = 1059.95, obwod = 166
61708 29 66 76 trojkat jest rozwartokatny, pole = 945.99, obwod = 171
61709 54 59 62 trojkat jest ostrokatny, pole = 1459.55, obwod = 175
61710 48 61 48 trojkat jest ostrokatny, pole = 1130.46, obwod = 157
61711 61 88 42 trojkat jest rozwartokatny, pole = 1149.79, obwod = 191
61715 82 34 52 trojkat jest rozwartokatny, pole = 518.46, obwod = 168
61717 90 84 79 trojkat jest ostrokatny, pole = 3053.04, obwod = 253
61720 69 88 92 trojkat jest ostrokatny, pole = 2862.99, obwod = 249
61722 65 32 61 trojkat jest ostrokatny, pole = 967.3, obwod = 158
61723 88 92 71 trojkat jest ostrokatny, pole = 2931.29, obwod = 251
61725 53 30 44 trojkat jest ostrokatny, pole = 659.97, obwod = 127
61726 22 24 37 trojkat jest rozwartokatny, pole = 252.44, obwod = 83
61730 76 74 7 trojkat jest rozwartokatny, pole = 251.28, obwod = 157
61731 7 41 44 trojkat jest rozwartokatny, pole = 133.94, obwod = 92
61736 98 60 62 trojkat jest rozwartokatny, pole = 1779.89, obwod = 220
61737 37 59 82 trojkat jest rozwartokatny, pole = 985.84, obwod = 178
61739 72 53 64 trojkat jest ostrokatny, pole = 1640.52, obwod = 189
61742 71 68 41 trojkat jest ostrokatny, pole = 1357.71, obwod = 180
61745 78 26 61 trojkat jest rozwartokatny, pole = 671.55, obwod = 165
61746 51 87 70 trojkat jest rozwartokatny, pole = 1784.92, obwod = 208
61747 18 12 7 trojkat jest rozwartokatny, pole = 26.3, obwod = 37
61754 53 87 99 trojkat jest ostrokatny, pole = 2300.98, obwod = 239
61758 30 50 58 trojkat jest ostrokatny, pole = 749.95, obwod = 138
61760 85 43 46 trojkat jest rozwartokatny, pole = 560.26, obwod = 174
61762 73 27 93 trojkat jest rozwartokatny, pole = 742.72, obwod = 193
61763 41 74 44 trojkat jest rozwartokatny, pole = 773.05, obwod = 159
61764 80 38 79 trojkat jest ostrokatny, pole = 1466.22, obwod = 197
61766 29 32 32 trojkat jest ostrokatny, pole = 413.63, obwod = 93
61770 78 50 54 trojkat jest rozwartokatny, pole = 1339.63, obwod = 182
61772 49 75 45 trojkat jest rozwartokatny, pole = 1060.97, obwod = 169
61777 22 29 37 trojkat jest rozwartokatny, pole = 318.81, obwod = 88
61779 71 67 37 trojkat jest ostrokatny, pole = 1222.56, obwod = 175
61780 88 56 79 trojkat jest ostrokatny, pole = 2174.0, obwod = 223
61781 31 66 59 trojkat jest ostrokatny, pole = 914.25, obwod = 156
61782 44 42 83 trojkat jest rozwartokatny, pole = 467.09, obwod = 169
61785 74 29 83 trojkat jest rozwartokatny, pole = 1063.43, obwod = 186
61787 63 55 70 trojkat jest ostrokatny, pole = 1651.52, obwod = 188
61789 80 96 46 trojkat jest rozwartokatny, pole = 1831.66, obwod = 222
61790 96 66 77 trojkat jest ostrokatny, pole = 2526.91, obwod = 239
61793 81 40 58 trojkat jest rozwartokatny, pole = 1089.13, obwod = 179
61794 82 59 92 trojkat jest ostrokatny, pole = 2379.52, obwod = 233
61797 76 28 64 trojkat jest rozwartokatny, pole = 867.55, obwod = 168
61800 90 80 83 trojkat jest ostrokatny, pole = 3056.07, obwod = 253
61804 64 83 27 trojkat jest rozwartokatny, pole = 692.99, obwod = 174
61808 98 38 78 trojkat jest rozwartokatny, pole = 1388.15, obwod = 214
61810 43 16 50 trojkat jest rozwartokatny, pole = 329.52, obwod = 109
61811 29 47 75 trojkat jest rozwartokatny, pole = 223.67, obwod = 151
61813 79 34 59 trojkat jest rozwartokatny, pole = 919.35, obwod = 172
61814 53 47 96 trojkat jest rozwartokatny, pole = 670.69, obwod = 196
61816 53 58 79 trojkat jest rozwartokatny, pole = 1536.91, obwod = 190
61818 86 92 54 trojkat jest ostrokatny, pole = 2275.57, obwod = 232
61819 36 40 23 trojkat jest ostrokatny, pole = 410.16, obwod = 99
61822 40 91 86 trojkat jest ostrokatny, pole = 1710.69, obwod = 217
61823 40 51 19 trojkat jest rozwartokatny, pole = 344.67, obwod = 110
61824 37 58 35 trojkat jest rozwartokatny, pole = 618.22, obwod = 130
61825 70 59 73 trojkat jest ostrokatny, pole = 1918.87, obwod = 202
61826 72 73 37 trojkat jest ostrokatny, pole = 1296.37, obwod = 182
61829 89 96 27 trojkat jest rozwartokatny, pole = 1193.14, obwod = 212
61832 82 56 46 trojkat jest rozwartokatny, pole = 1234.31, obwod = 184
61833 19 82 92 trojkat jest rozwartokatny, pole = 698.56, obwod = 193
61834 87 50 82 trojkat jest ostrokatny, pole = 2007.81, obwod = 219
61836 74 87 81 trojkat jest ostrokatny, pole = 2781.06, obwod = 242
61837 65 96 81 trojkat jest ostrokatny, pole = 2603.08, obwod = 242
61839 32 60 35 trojkat jest rozwartokatny, pole = 446.68, obwod = 127
61841 53 26 30 trojkat jest rozwartokatny, pole = 238.92, obwod = 109
61842 72 68 40 trojkat jest ostrokatny, pole = 1334.92, obwod = 180
61844 39 31 9 trojkat jest rozwartokatny, pole = 71.56, obwod = 79
61850 42 59 65 trojkat jest ostrokatny, pole = 1212.48, obwod = 166
61853 81 89 16 trojkat jest rozwartokatny, pole = 586.28, obwod = 186
61854 30 58 81 trojkat jest rozwartokatny, pole = 653.56, obwod = 169
61861 73 92 92 trojkat jest ostrokatny, pole = 3082.41, obwod = 257
61862 54 66 93 trojkat jest rozwartokatny, pole = 1748.43, obwod = 213
61866 99 84 20 trojkat jest rozwartokatny, pole = 601.59, obwod = 203
61867 55 68 98 trojkat jest rozwartokatny, pole = 1805.0, obwod = 221
61872 1 56 56 trojkat jest ostrokatny, pole = 28.0, obwod = 113
61874 58 22 42 trojkat jest rozwartokatny, pole = 368.24, obwod = 122
61876 31 50 51 trojkat jest ostrokatny, pole = 744.58, obwod = 132
61879 65 53 64 trojkat jest ostrokatny, pole = 1558.05, obwod = 182
61880 37 64 90 trojkat jest rozwartokatny, pole = 983.82, obwod = 191
61882 97 87 28 trojkat jest rozwartokatny, pole = 1189.04, obwod = 212
61885 87 54 67 trojkat jest rozwartokatny, pole = 1808.54, obwod = 208
61888 53 57 55 trojkat jest ostrokatny, pole = 1306.39, obwod = 165
61892 73 96 87 trojkat jest ostrokatny, pole = 3039.16, obwod = 256
61893 78 14 76 trojkat jest rozwartokatny, pole = 531.26, obwod = 168
61896 38 37 45 trojkat jest ostrokatny, pole = 674.83, obwod = 120
61898 66 83 85 trojkat jest ostrokatny, pole = 2547.96, obwod = 234
61901 22 63 76 trojkat jest rozwartokatny, pole = 608.98, obwod = 161
61905 65 64 71 trojkat jest ostrokatny, pole = 1911.54, obwod = 200
61907 22 46 52 trojkat jest rozwartokatny, pole = 505.33, obwod = 120
61909 18 40 36 trojkat jest ostrokatny, pole = 323.96, obwod = 94
61910 82 43 84 trojkat jest ostrokatny, pole = 1721.73, obwod = 209
61911 76 20 89 trojkat jest rozwartokatny, pole = 622.32, obwod = 185
61912 79 71 23 trojkat jest rozwartokatny, pole = 799.08, obwod = 173
61913 58 52 29 trojkat jest ostrokatny, pole = 752.64, obwod = 139
61914 70 59 66 trojkat jest ostrokatny, pole = 1803.24, obwod = 195
61915 70 71 99 trojkat jest ostrokatny, pole = 2484.75, obwod = 240
61917 55 51 26 trojkat jest ostrokatny, pole = 660.0, obwod = 132
61918 65 7 61 trojkat jest rozwartokatny, pole = 180.67, obwod = 133
61922 93 60 59 trojkat jest rozwartokatny, pole = 1726.05, obwod = 212
61923 4 76 76 trojkat jest ostrokatny, pole = 151.95, obwod = 156
61925 24 52 51 trojkat jest ostrokatny, pole = 600.47, obwod = 127
61926 8 24 26 trojkat jest rozwartokatny, pole = 95.58, obwod = 58
61927 61 77 94 trojkat jest ostrokatny, pole = 2339.67, obwod = 232
61928 45 63 41 trojkat jest rozwartokatny, pole = 920.15, obwod = 149
61931 81 61 58 trojkat jest ostrokatny, pole = 1764.14, obwod = 200
61932 67 73 39 trojkat jest ostrokatny, pole = 1295.36, obwod = 179
61933 70 96 64 trojkat jest rozwartokatny, pole = 2239.32, obwod = 230
61936 36 37 8 trojkat jest rozwartokatny, pole = 143.98, obwod = 81
61937 35 95 61 trojkat jest rozwartokatny, pole = 315.7, obwod = 191
61942 85 36 85 trojkat jest ostrokatny, pole = 1495.3, obwod = 206
61944 18 18 35 trojkat jest rozwartokatny, pole = 73.73, obwod = 71
61945 71 58 31 trojkat jest rozwartokatny, pole = 881.0, obwod = 160
61946 46 27 63 trojkat jest rozwartokatny, pole = 553.79, obwod = 136
61948 77 79 6 trojkat jest rozwartokatny, pole = 220.45, obwod = 162
61949 85 90 69 trojkat jest ostrokatny, pole = 2766.9, obwod = 244
61950 59 60 79 trojkat jest ostrokatny, pole = 1757.5, obwod = 198
61953 85 68 35 trojkat jest rozwartokatny, pole = 1139.19, obwod = 188
61955 78 54 64 trojkat jest ostrokatny, pole = 1712.36, obwod = 196
61956 84 66 40 trojkat jest rozwartokatny, pole = 1291.04, obwod = 190
61957 93 84 57 trojkat jest ostrokatny, pole = 2357.93, obwod = 234
61958 72 71 14 trojkat jest ostrokatny, pole = 496.82, obwod = 157
61959 43 56 48 trojkat jest ostrokatny, pole = 1000.19, obwod = 147
61963 66 67 12 trojkat jest ostrokatny, pole = 395.99, obwod = 145
61964 85 84 35 trojkat jest ostrokatny, pole = 1446.1, obwod = 204
61965 65 6 69 trojkat jest rozwartokatny, pole = 149.67, obwod = 140
61968 60 43 73 trojkat jest ostrokatny, pole = 1289.65, obwod = 176
61971 69 46 61 trojkat jest ostrokatny, pole = 1376.97, obwod = 176
61972 17 99 98 trojkat jest ostrokatny, pole = 832.68, obwod = 214
61973 63 71 54 trojkat jest ostrokatny, pole = 1637.34, obwod = 188
61975 50 41 63 trojkat jest ostrokatny, pole = 1023.63, obwod = 154
61977 76 82 10 trojkat jest rozwartokatny, pole = 315.37, obwod = 168
61979 30 73 57 trojkat jest rozwartokatny, pole = 802.5, obwod = 160
61980 79 53 85 trojkat jest ostrokatny, pole = 2043.18, obwod = 217
61982 95 37 82 trojkat jest rozwartokatny, pole = 1499.0, obwod = 214
61987 90 62 63 trojkat jest rozwartokatny, pole = 1951.68, obwod = 215
61989 47 48 57 trojkat jest ostrokatny, pole = 1082.83, obwod = 152
61991 97 24 80 trojkat jest rozwartokatny, pole = 742.72, obwod = 201
61992 54 42 28 trojkat jest rozwartokatny, pole = 580.76, obwod = 124
61994 42 93 67 trojkat jest rozwartokatny, pole = 1273.13, obwod = 202
61995 38 40 76 trojkat jest rozwartokatny, pole = 333.33, obwod = 154
61996 68 27 72 trojkat jest ostrokatny, pole = 917.03, obwod = 167
61999 72 56 73 trojkat jest ostrokatny, pole = 1872.2, obwod = 201
62002 59 46 52 trojkat jest ostrokatny, pole = 1148.2, obwod = 157
62003 55 48 67 trojkat jest ostrokatny, pole = 1303.19, obwod = 170
62005 13 25 31 trojkat jest rozwartokatny, pole = 157.05, obwod = 69
62007 49 74 83 trojkat jest ostrokatny, pole = 1796.1, obwod = 206
62011 33 47 55 trojkat jest ostrokatny, pole = 772.49, obwod = 135
62013 44 26 52 trojkat jest rozwartokatny, pole = 571.54, obwod = 122
62014 52 37 71 trojkat jest rozwartokatny, pole = 931.06, obwod = 160
62015 69 82 94 trojkat jest ostrokatny, pole = 2750.39, obwod = 245
62016 98 96 12 trojkat jest rozwartokatny, pole = 572.76, obwod = 206
62018 64 96 68 trojkat jest rozwartokatny, pole = 2172.46, obwod = 228
62021 46 39 45 trojkat jest ostrokatny, pole = 801.37, obwod = 130
62023 86 73 94 trojkat jest ostrokatny, pole = 2984.64, obwod = 253
62025 92 39 93 trojkat jest ostrokatny, pole = 1762.63, obwod = 224
62026 71 93 85 trojkat jest ostrokatny, pole = 2878.83, obwod = 249
62027 61 97 45 trojkat jest rozwartokatny, pole = 1022.33, obwod = 203
62029 77 74 26 trojkat jest ostrokatny, pole = 960.38, obwod = 177
62033 74 61 67 trojkat jest ostrokatny, pole = 1925.8, obwod = 202
62038 97 32 70 trojkat jest rozwartokatny, pole = 703.79, obwod = 199
62040 64 77 47 trojkat jest ostrokatny, pole = 1501.06, obwod = 188
62043 98 85 21 trojkat jest rozwartokatny, pole = 749.54, obwod = 204
62044 79 29 70 trojkat jest rozwartokatny, pole = 1007.27, obwod = 178
62045 54 32 82 trojkat jest rozwartokatny, pole = 511.94, obwod = 168
62048 39 89 51 trojkat jest rozwartokatny, pole = 294.97, obwod = 179
62050 73 58 79 trojkat jest ostrokatny, pole = 2026.31, obwod = 210
62051 26 71 91 trojkat jest rozwartokatny, pole = 664.11, obwod = 188
62054 70 84 88 trojkat jest ostrokatny, pole = 2744.96, obwod = 242
62056 4 83 83 trojkat jest ostrokatny, pole = 165.95, obwod = 170
62059 95 69 35 trojkat jest rozwartokatny, pole = 938.53, obwod = 199
62061 46 95 98 trojkat jest ostrokatny, pole = 2150.95, obwod = 239
62062 85 55 87 trojkat jest ostrokatny, pole = 2239.35, obwod = 227
62063 29 65 41 trojkat jest rozwartokatny, pole = 414.93, obwod = 135
62064 39 32 42 trojkat jest ostrokatny, pole = 592.67, obwod = 113
62066 85 40 69 trojkat jest rozwartokatny, pole = 1362.99, obwod = 194
62067 79 8 72 trojkat jest rozwartokatny, pole = 146.0, obwod = 159
62068 49 90 92 trojkat jest ostrokatny, pole = 2145.39, obwod = 231
62069 36 91 57 trojkat jest rozwartokatny, pole = 424.64, obwod = 184
62071 2 82 82 trojkat jest ostrokatny, pole = 81.99, obwod = 166
62072 95 64 64 trojkat jest rozwartokatny, pole = 2037.38, obwod = 223
62074 46 35 21 trojkat jest rozwartokatny, pole = 349.86, obwod = 102
62075 70 42 65 trojkat jest ostrokatny, pole = 1337.57, obwod = 177
62076 69 70 76 trojkat jest ostrokatny, pole = 2211.09, obwod = 215
62078 63 23 84 trojkat jest rozwartokatny, pole = 340.5, obwod = 170
62082 40 78 72 trojkat jest ostrokatny, pole = 1429.33, obwod = 190
62084 47 11 38 trojkat jest rozwartokatny, pole = 133.27, obwod = 96
62085 95 57 60 trojkat jest rozwartokatny, pole = 1621.16, obwod = 212
62089 95 93 30 trojkat jest ostrokatny, pole = 1388.84, obwod = 218
62090 61 86 69 trojkat jest ostrokatny, pole = 2086.91, obwod = 216
62093 62 25 58 trojkat jest ostrokatny, pole = 724.09, obwod = 145
62094 25 15 22 trojkat jest ostrokatny, pole = 163.66, obwod = 62
62096 60 86 78 trojkat jest ostrokatny, pole = 2269.01, obwod = 224
62101 78 54 71 trojkat jest ostrokatny, pole = 1858.93, obwod = 203
62102 99 71 37 trojkat jest rozwartokatny, pole = 1003.3, obwod = 207
62103 60 64 53 trojkat jest ostrokatny, pole = 1481.12, obwod = 177
62106 79 57 85 trojkat jest ostrokatny, pole = 2179.13, obwod = 221
62107 13 23 14 trojkat jest rozwartokatny, pole = 81.24, obwod = 50
62108 83 91 86 trojkat jest ostrokatny, pole = 3238.02, obwod = 260
62110 20 77 80 trojkat jest rozwartokatny, pole = 769.8, obwod = 177
62112 46 42 17 trojkat jest rozwartokatny, pole = 356.65, obwod = 105
62113 93 81 28 trojkat jest rozwartokatny, pole = 1086.13, obwod = 202
62115 74 19 56 trojkat jest rozwartokatny, pole = 195.57, obwod = 149
62117 82 93 48 trojkat jest ostrokatny, pole = 1965.72, obwod = 223
62118 42 29 57 trojkat jest rozwartokatny, pole = 587.33, obwod = 128
62121 32 77 52 trojkat jest rozwartokatny, pole = 624.06, obwod = 161
62122 46 83 40 trojkat jest rozwartokatny, pole = 466.0, obwod = 169
62123 71 57 67 trojkat jest ostrokatny, pole = 1786.5, obwod = 195
62125 92 41 88 trojkat jest ostrokatny, pole = 1787.93, obwod = 221
62130 80 35 67 trojkat jest rozwartokatny, pole = 1159.89, obwod = 182
62132 52 85 52 trojkat jest rozwartokatny, pole = 1273.41, obwod = 189
62133 44 77 99 trojkat jest rozwartokatny, pole = 1623.39, obwod = 220
62134 88 48 71 trojkat jest rozwartokatny, pole = 1701.08, obwod = 207
62136 68 31 60 trojkat jest rozwartokatny, pole = 929.87, obwod = 159
62137 84 29 88 trojkat jest ostrokatny, pole = 1217.4, obwod = 201
62140 17 76 64 trojkat jest rozwartokatny, pole = 418.34, obwod = 157
62142 76 99 73 trojkat jest ostrokatny, pole = 2754.78, obwod = 248
62143 86 32 79 trojkat jest rozwartokatny, pole = 1263.58, obwod = 197
62145 95 86 30 trojkat jest rozwartokatny, pole = 1277.06, obwod = 211
62146 70 26 77 trojkat jest rozwartokatny, pole = 905.71, obwod = 173
62147 89 47 91 trojkat jest ostrokatny, pole = 2039.78, obwod = 227
62149 54 72 43 trojkat jest rozwartokatny, pole = 1156.26, obwod = 169
62151 55 40 91 trojkat jest rozwartokatny, pole = 612.05, obwod = 186
62152 37 36 34 trojkat jest ostrokatny, pole = 548.85, obwod = 107
62153 39 67 65 trojkat jest ostrokatny, pole = 1227.93, obwod = 171
62156 32 30 45 trojkat jest rozwartokatny, pole = 479.34, obwod = 107
62159 85 96 67 trojkat jest ostrokatny, pole = 2778.17, obwod = 248
62162 47 94 55 trojkat jest rozwartokatny, pole = 927.18, obwod = 196
62163 68 65 89 trojkat jest ostrokatny, pole = 2197.79, obwod = 222
62164 19 64 57 trojkat jest rozwartokatny, pole = 527.69, obwod = 140
62165 79 78 58 trojkat jest ostrokatny, pole = 2115.15, obwod = 215
62166 41 46 69 trojkat jest rozwartokatny, pole = 911.68, obwod = 156
62167 52 68 75 trojkat jest ostrokatny, pole = 1715.97, obwod = 195
62171 31 83 72 trojkat jest rozwartokatny, pole = 1100.39, obwod = 186
62173 58 73 83 trojkat jest ostrokatny, pole = 2068.4, obwod = 214
62174 53 19 69 trojkat jest rozwartokatny, pole = 308.72, obwod = 141
62175 18 95 83 trojkat jest rozwartokatny, pole = 593.97, obwod = 196
62177 50 50 32 trojkat jest ostrokatny, pole = 757.93, obwod = 132
62178 18 93 84 trojkat jest rozwartokatny, pole = 686.21, obwod = 195
62179 81 64 34 trojkat jest rozwartokatny, pole = 1037.62, obwod = 179
62180 92 44 66 trojkat jest rozwartokatny, pole = 1346.65, obwod = 202
62181 50 38 44 trojkat jest ostrokatny, pole = 806.53, obwod = 132
62182 45 85 83 trojkat jest ostrokatny, pole = 1819.14, obwod = 213
62183 44 23 29 trojkat jest rozwartokatny, pole = 301.99, obwod = 96
62185 38 48 56 trojkat jest ostrokatny, pole = 899.07, obwod = 142
62186 59 42 47 trojkat jest ostrokatny, pole = 979.31, obwod = 148
62188 83 68 89 trojkat jest ostrokatny, pole = 2675.31, obwod = 240
62189 71 51 81 trojkat jest ostrokatny, pole = 1790.22, obwod = 203
62190 47 37 33 trojkat jest ostrokatny, pole = 607.32, obwod = 117
62191 24 82 88 trojkat jest rozwartokatny, pole = 977.72, obwod = 194
62194 79 80 36 trojkat jest ostrokatny, pole = 1393.3, obwod = 195
62197 22 35 32 trojkat jest ostrokatny, pole = 344.82, obwod = 89
62200 86 26 75 trojkat jest rozwartokatny, pole = 935.78, obwod = 187
62201 48 35 67 trojkat jest rozwartokatny, pole = 804.98, obwod = 150
62202 36 44 12 trojkat jest rozwartokatny, pole = 176.86, obwod = 92
62203 15 50 37 trojkat jest rozwartokatny, pole = 160.32, obwod = 102
62204 77 86 43 trojkat jest ostrokatny, pole = 1652.74, obwod = 206
62205 63 88 93 trojkat jest ostrokatny, pole = 2664.06, obwod = 244
62206 91 95 10 trojkat jest rozwartokatny, pole = 425.56, obwod = 196
62208 41 6 45 trojkat jest rozwartokatny, pole = 95.92, obwod = 92
62209 54 59 17 trojkat jest rozwartokatny, pole = 453.78, obwod = 130
62213 18 31 48 trojkat jest rozwartokatny, pole = 113.77, obwod = 97
62214 46 34 44 trojkat jest ostrokatny, pole = 707.08, obwod = 124
62217 33 10 24 trojkat jest rozwartokatny, pole = 61.15, obwod = 67
62219 57 57 69 trojkat jest ostrokatny, pole = 1565.38, obwod = 183
62223 44 46 30 trojkat jest ostrokatny, pole = 634.98, obwod = 120
62225 66 42 85 trojkat jest rozwartokatny, pole = 1358.19, obwod = 193
62226 47 84 39 trojkat jest rozwartokatny, pole = 385.46, obwod = 170
62231 55 49 29 trojkat jest ostrokatny, pole = 708.43, obwod = 133
62232 62 29 44 trojkat jest rozwartokatny, pole = 579.56, obwod = 135
62233 79 40 93 trojkat jest rozwartokatny, pole = 1567.03, obwod = 212
62234 99 83 69 trojkat jest ostrokatny, pole = 2825.94, obwod = 251
62235 57 49 84 trojkat jest rozwartokatny, pole = 1351.54, obwod = 190
62238 47 34 18 trojkat jest rozwartokatny, pole = 245.81, obwod = 99
62240 57 44 82 trojkat jest rozwartokatny, pole = 1193.52, obwod = 183
62243 8 56 54 trojkat jest rozwartokatny, pole = 212.45, obwod = 118
62245 6 11 11 trojkat jest ostrokatny, pole = 31.75, obwod = 28
62249 82 87 14 trojkat jest rozwartokatny, pole = 550.59, obwod = 183
62254 25 69 62 trojkat jest rozwartokatny, pole = 771.55, obwod = 156
62257 45 58 81 trojkat jest rozwartokatny, pole = 1271.68, obwod = 184
62258 55 70 18 trojkat jest rozwartokatny, pole = 307.69, obwod = 143
62262 51 54 95 trojkat jest rozwartokatny, pole = 1061.6, obwod = 200
62268 42 79 99 trojkat jest rozwartokatny, pole = 1597.08, obwod = 220
62270 93 29 84 trojkat jest rozwartokatny, pole = 1203.4, obwod = 206
62272 55 49 62 trojkat jest ostrokatny, pole = 1288.15, obwod = 166
62274 82 44 86 trojkat jest ostrokatny, pole = 1776.11, obwod = 212
62277 99 98 17 trojkat jest ostrokatny, pole = 832.68, obwod = 214
62279 65 64 85 trojkat jest ostrokatny, pole = 2061.87, obwod = 214
62280 78 66 28 trojkat jest rozwartokatny, pole = 893.35, obwod = 172
62282 25 24 31 trojkat jest ostrokatny, pole = 293.94, obwod = 80
62283 93 96 59 trojkat jest ostrokatny, pole = 2645.01, obwod = 248
62289 25 34 41 trojkat jest ostrokatny, pole = 424.26, obwod = 100
62291 59 11 51 trojkat jest rozwartokatny, pole = 206.58, obwod = 121
62292 84 77 45 trojkat jest ostrokatny, pole = 1717.89, obwod = 206
62294 37 22 37 trojkat jest ostrokatny, pole = 388.6, obwod = 96
62295 38 65 81 trojkat jest rozwartokatny, pole = 1214.7, obwod = 184
62299 82 86 20 trojkat jest rozwartokatny, pole = 817.18, obwod = 188
62300 37 35 5 trojkat jest rozwartokatny, pole = 82.29, obwod = 77
62301 75 76 25 trojkat jest ostrokatny, pole = 929.98, obwod = 176
62302 48 95 76 trojkat jest rozwartokatny, pole = 1808.64, obwod = 219
62304 48 28 70 trojkat jest rozwartokatny, pole = 496.36, obwod = 146
62305 87 65 93 trojkat jest ostrokatny, pole = 2715.98, obwod = 245
62307 33 58 59 trojkat jest ostrokatny, pole = 925.63, obwod = 150
62309 52 37 46 trojkat jest ostrokatny, pole = 828.3, obwod = 135
62310 57 94 39 trojkat jest rozwartokatny, pole = 449.62, obwod = 190
62316 48 53 52 trojkat jest ostrokatny, pole = 1120.39, obwod = 153
62319 32 68 92 trojkat jest rozwartokatny, pole = 829.53, obwod = 192
62320 41 39 47 trojkat jest ostrokatny, pole = 759.98, obwod = 127
62324 13 16 16 trojkat jest ostrokatny, pole = 95.03, obwod = 45
62325 29 87 67 trojkat jest rozwartokatny, pole = 794.04, obwod = 183
62327 87 16 72 trojkat jest rozwartokatny, pole = 220.2, obwod = 175
62330 27 82 88 trojkat jest rozwartokatny, pole = 1104.61, obwod = 197
62334 49 64 34 trojkat jest rozwartokatny, pole = 822.03, obwod = 147
62345 75 36 99 trojkat jest rozwartokatny, pole = 1141.97, obwod = 210
62347 72 86 17 trojkat jest rozwartokatny, pole = 378.71, obwod = 175
62348 68 70 15 trojkat jest rozwartokatny, pole = 509.84, obwod = 153
